,MouseID,MouseAge,MouseDevelopment,BrainArea,CellID,CellTarget,CellType,CellLayer,Rin,RMP,Tau,Rheobase,MaxFiringFrequency,AdaptationIndex,VoltageSag,AP_Threshold,AP_Height,AP_HalfWidth,AP_AHP
24,MJ37,7,P5-P8,V1,MJ37.1,Pyramidal,Pyr,4.0,1142.8844736320616,-57.525904521311716,0.10768604509185875,10.0,10.0,1.4315992292870905,1.373291015625,-22.796630859375,51.605224609375,0.0046999999999999265,19.95849609375
25,MJ37,7,P5-P8,V1,MJ37.2,Pyramidal,Pyr,4.0,1105.6581888631333,-50.00145668070832,0.060215158307347985,31.0,4.0,,1.373291015625,-37.200927734375,41.8701171875,0.005199999999999871,6.77490234375
26,MJ38,7,P5-P8,V1,MJ37.3,Pyramidal,Pyr,4.0,278.8218235071575,-54.83641686758382,0.04788514825102317,91.0,2.0,,0.640869140625,-27.069091796875,61.431884765625,0.003349999999999964,12.3291015625
27,MJ39,8,P5-P8,V1,MJ39.1,Pyramidal,Pyr,4.0,1106.2622070312489,-56.28967285156251,0.10861578372679963,20.0,10.0,1.3605728727885424,2.166748046875,-27.64892578125,44.342041015625,0.00495000000000001,14.7705078125
28,MJ39,8,P5-P8,V1,MJ39.2,Pyramidal,FS,4.0,2005.950200566871,-55.362686755380444,0.15279740119408058,20.0,40.0,1.0506993006993006,0.396728515625,-29.96826171875,55.389404296875,0.0020500000000001073,28.350830078125
29,MJ39,8,P5-P8,V1,MJ39.3,Pyramidal,Pyr,6.0,1536.0102130474347,-63.171622531170456,0.14188262499413354,20.0,24.0,1.1337837837837839,4.33349609375,-31.55517578125,66.741943359375,0.002649999999999819,21.026611328125
30,MJ41,13,P9-P13,V1,MJ41.1,Pyramidal,Pyr,4.0,311.778202298037,-61.63612910839644,0.10092037820687359,30.0,8.0,1.6886993603411513,1.15966796875,-39.36767578125,63.4765625,0.00275000000000003,14.007568359375
31,MJ41,13,P9-P13,V1,MJ41.2,Pyramidal,Pyr,4.0,422.8368492067172,-64.59146747316905,0.1180641178045197,7.6216216216216415,12.0,2.0514285714285716,0.48828125,-38.726806640625,75.74462890625,0.0023999999999999577,18.646240234375
32,MJ41,13,P9-P13,V1,MJ41.3,Pyramidal,Pyr,4.0,493.7808747082654,-69.88672639509751,0.10837340451273261,20.0,14.0,2.1173076923076923,0.48828125,-39.031982421875,76.5380859375,0.0022500000000000853,15.5029296875
33,MJ41,13,P9-P13,V1,MJ41.4,Pyramidal,Pyr,4.0,276.5103014441591,-67.34392274751727,0.15217813294824298,14.627118644067815,12.0,1.4375667022411953,0.579833984375,-39.55078125,73.1201171875,0.0022999999999999687,16.143798828125
34,MJ44,15,P14-P18,V1,MJ44.1,Pyramidal,FS,4.0,210.56949443867546,-63.04331249224723,0.1804909745003344,98.84217335058216,48.0,1.0097008892481811,1.953125,-30.914306640625,55.96923828125,0.001100000000000101,25.299072265625
35,MJ44,15,P14-P18,V1,MJ44.2,Pyramidal,Pyr,4.0,476.0455047688175,-75.2030096415806,0.11873132893554232,14.88235294117646,8.0,1.4426100628930818,0.30517578125,-26.18408203125,59.173583984375,0.00275000000000003,22.27783203125
36,MJ44,15,P14-P18,V1,MJ44.3,Pyramidal,Pyr,4.0,495.45251011476097,-66.6692138587133,0.05473858190015557,31.0,36.0,1.2966915688367129,0.885009765625,-35.491943359375,78.399658203125,0.0018000000000000238,14.09912109375
37,MJ47 ,16,P14-P18,V1,MJ47.1,Pyramidal,Pyr,4.0,633.8708946636726,-57.96437570787503,0.06866556658064847,10.0,18.0,1.6037234042553192,2.349853515625,-34.576416015625,70.526123046875,0.0021999999999999797,18.524169921875
38,MJ47,16,P14-P18,V1,MJ47.2,Pyramidal,Pyr,4.0,290.76568805712833,-82.95224287420402,0.12586097461054926,43.8571428571428,18.0,1.3148734177215189,1.2664794921875,-40.130615234375,82.275390625,0.0025000000000001688,17.333984375
39,MJ47,16,P14-P18,V1,MJ47.3,Pyramidal,Pyr,5.0,291.18721521223927,-64.1305259481696,0.07542431354734201,20.0,24.0,1.3152251608291636,5.43212890625,-42.510986328125,91.705322265625,0.0021500000000000963,14.862060546875
40,MJ47,16,P14-P18,V1,MJ47.4,Pyramidal,Pyr,23.0,490.4827668299131,-78.88368824821202,0.1043694657082301,20.0,24.0,2.7852882703777335,0.762939453125,-37.261962890625,75.592041015625,0.0023500000000000743,3.5400390625
41,MJ48,10,P9-P13,V1,MJ48.2,Pyramidal,Pyr,6.0,318.19577709221494,-56.47038339481954,0.03949863431947237,20.0,12.0,1.6230492196878752,0.152587890625,-40.435791015625,76.35498046875,0.0027000000000001467,16.876220703125
42,MJ48,10,P9-P13,V1,MJ48.3,Pyramidal,Pyr,6.0,197.80676306346925,-56.46755706642475,,34.333333333333236,12.0,1.8361486486486487,3.2958984375,-39.36767578125,77.20947265625,0.0020500000000001073,14.16015625
43,MJ48,10,P9-P13,V1,MJ48.4,Pyramidal,Pyr,23.0,583.3799434921673,-64.25496662218156,0.12480838128733328,12.132637853949303,18.0,1.3996937212863707,1.220703125,-37.2314453125,77.45361328125,0.0021499999999998742,12.847900390625
44,MJ48,10,P9-P13,V1,MJ48.5,Pyramidal,Pyr,4.0,531.5223010781599,-78.5388598747855,0.11079884411645921,31.0,8.0,1.6652267818574513,0.18310546875,-39.093017578125,71.380615234375,0.0019000000000000128,14.129638671875
45,MJ48,10,P9-P13,V1,MJ48.6,Pyramidal,Pyr,5.0,323.787160897909,-58.29327208265085,0.16420515763696508,20.0,18.0,1.680597014925373,4.08935546875,-38.330078125,68.05419921875,0.0032000000000000917,23.040771484375
46,MJ49,13,P9-P13,V1,MJ49.1,Pyramidal,Pyr,4.0,583.1847817624188,-66.180658671213,0.1843961184633358,10.999999999999956,20.0,1.297557364914878,1.4801025390625,-40.4052734375,81.268310546875,0.003149999999999986,18.524169921875
47,MJ49,13,P9-P13,V1,MJ49.2,Pyramidal,Pyr,4.0,518.3433018908046,-71.5766469299118,0.13975984950460896,10.188235294117618,18.0,1.3929765886287626,0.152587890625,-44.586181640625,74.89013671875,0.002950000000000008,19.04296875
48,MJ49,13,P9-P13,V1,MJ49.4,Pyramidal,Pyr,4.0,498.8262861067121,-77.00315327828064,0.11576272961604858,20.0,18.0,1.312994350282486,0.335693359375,-45.745849609375,71.746826171875,0.0020000000000000018,16.845703125
49,MJ5,14,P14-P18,S1BF,MJ5.1,Pyramidal,Pyr,4.0,473.9519452059105,-60.42114832509395,0.1517873385510445,10.0,22.0,1.5371360665478313,0.701904296875,-40.924072265625,65.643310546875,0.003450000000000175,19.195556640625
50,MJ7,5,P5-P8,V1,MJ7.1,Pyramidal,Pyr,4.0,998.8495797821965,-51.054890950520836,0.08200426232360798,40.0,2.0,,0.579833984375,-31.524658203125,50.84228515625,0.004899999999999904,12.6953125
51,MJ7,5,P5-P8,V1,MJ7.2,Pyramidal,Pyr,4.0,1651.9812381628772,-49.58089192708336,0.09326391069643283,40.0,4.0,,0.152587890625,-23.25439453125,43.548583984375,0.004249999999999865,17.15087890625
52,MJ9,6,P5-P8,V1,MJ9.1,Pyramidal,Pyr,4.0,1388.9012192234848,-53.77604166666667,0.10234687771011512,21.0,6.0,1.5850673194614444,0.1220703125,-23.92578125,50.10986328125,0.0045999999999999375,15.350341796875
53,OLL1 ,12,P9-P13,V1,OLL1.2,Pyramidal,Pyr,4.0,942.9931640624993,-65.8660888671875,0.13526277371564213,26.009433962264165,16.0,1.1944971537001898,0.701904296875,-32.440185546875,59.75341796875,0.003249999999999975,17.51708984375
54,OLL12,17,P14-P18,V1,OLL12.1,Pyramidal,Pyr,4.0,517.6216204585941,-64.28371011545629,0.11738162279409119,21.0,30.0,1.3622240392477514,3.692626953125,-37.689208984375,45.59326171875,0.003449999999999953,18.707275390625
55,OLL12,17,P14-P18,V1,OLL12.3,LHX6,PV,4.0,133.4156358771982,-63.88708132327795,0.026360450195271324,181.75182946229717,114.0,1.1314553990610328,2.899169921875,-40.8935546875,70.37353515625,0.0007500000000000284,17.791748046875
56,OLL12,17,P14-P18,V1,OLL12.4,LHX6,SST,4.0,254.3002143828601,-65.26967827943953,0.1953192889680968,26.000000000000007,40.0,1.4089912280701755,8.23974609375,-40.6494140625,71.2890625,0.0010499999999999954,11.77978515625
57,OLL12,17,P14-P18,V1,OLL12.5,LHX6,PV,4.0,187.166776472302,-71.81982907890165,0.040993097236356274,78.10439921208145,66.0,1.0961923847695392,3.875732421875,-40.252685546875,63.17138671875,0.0009999999999998899,15.2587890625
58,OLL13,9,P9-P13,S1BF,OLL13.1,Pyramidal,Pyr,4.0,1089.828953598484,-60.77067057291667,0.08936137484625814,10.0,10.0,1.8798856053384176,2.349853515625,-36.163330078125,67.352294921875,0.002950000000000008,17.02880859375
59,OLL13,9,P9-P13,S1BF,OLL13.2,LHX6,PV,5.0,238.23241341635682,-60.774868678348014,,15.28571428571428,28.0,1.1673052362707534,2.105712890625,-41.839599609375,63.232421875,0.0020499999999998852,17.76123046875
60,OLL13,9,P9-P13,V1,OLL13.3,LHX6,PV,4.0,258.4240273711141,-57.24716854596514,,70.21197759586387,22.0,1.1886792452830188,1.617431640625,-39.794921875,55.633544921875,0.0021499999999998742,19.866943359375
61,OLL13,9,P9-P13,V1,OLL13.4,LHX6,PV,4.0,1993.6292274449738,-62.11016582096137,0.12667112639478403,24.16666666666665,46.0,1.041018387553041,0.244140625,-38.482666015625,63.568115234375,0.0018000000000000238,27.9541015625
62,OLL13,9,P9-P13,V1,OLL13.5,LHX6,PV,4.0,977.1728515624995,-57.24487304687499,0.11777882978851906,24.88796680497921,42.0,1.2005649717514124,4.974365234375,-35.15625,56.121826171875,0.0022500000000000853,20.660400390625
